Date/Time,Lat,Lon,dayname,hour,time,cat_timeday,timeday
2014-09-17 14:02:00,40.7621,-73.9722,Wednesday,14,14:02:00,Afternoon,Wednesday Afternoon
2014-05-19 22:27:00,40.7739,-73.8726,Monday,22,22:27:00,Night,Monday Night
2014-04-01 06:45:00,40.7077,-73.9396,Tuesday,6,06:45:00,Morning,Tuesday Morning
2014-06-15 08:55:00,40.6605,-73.9966,Sunday,8,08:55:00,Morning,Sunday Morning
2014-04-27 12:51:00,40.7305,-73.9925,Sunday,12,12:51:00,Afternoon,Sunday Afternoon
2014-09-29 20:17:00,40.7081,-74.0176,Monday,20,20:17:00,Evening,Monday Evening
2014-06-09 15:38:00,40.7532,-74.0002,Monday,15,15:38:00,Afternoon,Monday Afternoon
2014-06-28 00:59:00,40.7525,-73.9969,Saturday,0,00:59:00,Night,Saturday Night
2014-09-20 23:44:00,40.7407,-74.0056,Saturday,23,23:44:00,Night,Saturday Night
2014-05-26 16:05:00,40.7505,-73.9946,Monday,16,16:05:00,Afternoon,Monday Afternoon
2014-05-07 16:35:00,40.7686,-73.9677,Wednesday,16,16:35:00,Afternoon,Wednesday Afternoon
2014-04-15 10:57:00,40.7654,-73.9699,Tuesday,10,10:57:00,Morning,Tuesday Morning
2014-04-04 18:05:00,40.7352,-73.9896,Friday,18,18:05:00,Evening,Friday Evening
2014-07-24 19:45:00,40.7586,-73.9736,Thursday,19,19:45:00,Evening,Thursday Evening
2014-09-23 19:17:00,40.7206,-74.0103,Tuesday,19,19:17:00,Evening,Tuesday Evening
2014-07-19 05:33:00,40.6997,-73.992,Saturday,5,05:33:00,Morning,Saturday Morning
2014-06-25 07:16:00,40.7361,-74.0096,Wednesday,7,07:16:00,Morning,Wednesday Morning
2014-05-23 20:47:00,40.7562,-73.9689,Friday,20,20:47:00,Evening,Friday Evening
2014-09-03 17:09:00,40.7635,-73.9695,Wednesday,17,17:09:00,Evening,Wednesday Evening
2014-09-09 21:32:00,40.7588,-73.9823,Tuesday,21,21:32:00,Night,Tuesday Night
2014-04-26 21:43:00,40.7231,-73.9976,Saturday,21,21:43:00,Night,Saturday Night
2014-05-18 14:15:00,40.6968,-73.9312,Sunday,14,14:15:00,Afternoon,Sunday Afternoon
2014-05-22 08:36:00,40.7473,-74.0073,Thursday,8,08:36:00,Morning,Thursday Morning
2014-04-14 15:24:00,40.768,-73.9684,Monday,15,15:24:00,Afternoon,Monday Afternoon
2014-07-24 21:47:00,40.7651,-73.9765,Thursday,21,21:47:00,Night,Thursday Night
2014-09-08 19:10:00,40.7498,-74.0061,Monday,19,19:10:00,Evening,Monday Evening
2014-08-17 23:05:00,40.7167,-74.0033,Sunday,23,23:05:00,Night,Sunday Night
2014-06-12 23:07:00,40.7386,-73.9854,Thursday,23,23:07:00,Night,Thursday Night
2014-09-08 17:39:00,40.75,-73.9837,Monday,17,17:39:00,Evening,Monday Evening
2014-09-27 19:25:00,40.7258,-74.0013,Saturday,19,19:25:00,Evening,Saturday Evening
2014-09-06 13:46:00,40.7778,-73.9495,Saturday,13,13:46:00,Afternoon,Saturday Afternoon
2014-06-10 11:08:00,40.7272,-74.0002,Tuesday,11,11:08:00,Morning,Tuesday Morning
2014-07-29 10:47:00,40.8405,-73.873,Tuesday,10,10:47:00,Morning,Tuesday Morning
2014-07-24 23:05:00,40.7555,-73.9911,Thursday,23,23:05:00,Night,Thursday Night
2014-08-23 21:56:00,40.7515,-74.0254,Saturday,21,21:56:00,Night,Saturday Night
2014-06-24 22:06:00,40.77,-73.9822,Tuesday,22,22:06:00,Night,Tuesday Night
2014-09-24 18:29:00,40.7867,-73.9796,Wednesday,18,18:29:00,Evening,Wednesday Evening
2014-08-15 05:54:00,40.7303,-73.9999,Friday,5,05:54:00,Morning,Friday Morning
2014-08-23 21:23:00,40.6618,-73.9931,Saturday,21,21:23:00,Night,Saturday Night
2014-09-10 12:58:00,40.7464,-74.0013,Wednesday,12,12:58:00,Afternoon,Wednesday Afternoon
2014-09-12 18:56:00,40.6795,-74.0103,Friday,18,18:56:00,Evening,Friday Evening
2014-06-29 16:53:00,40.7393,-73.987,Sunday,16,16:53:00,Afternoon,Sunday Afternoon
2014-06-28 19:38:00,40.6733,-73.9862,Saturday,19,19:38:00,Evening,Saturday Evening
2014-09-29 10:28:00,40.7166,-74.0108,Monday,10,10:28:00,Morning,Monday Morning
2014-05-14 19:26:00,40.7569,-73.9618,Wednesday,19,19:26:00,Evening,Wednesday Evening
2014-04-30 09:24:00,40.7762,-73.9559,Wednesday,9,09:24:00,Morning,Wednesday Morning
2014-07-11 11:43:00,40.784,-73.9587,Friday,11,11:43:00,Morning,Friday Morning
2014-07-02 13:15:00,40.7449,-73.9349,Wednesday,13,13:15:00,Afternoon,Wednesday Afternoon
2014-09-08 17:41:00,40.7438,-73.9909,Monday,17,17:41:00,Evening,Monday Evening
2014-04-07 14:15:00,40.7559,-73.9751,Monday,14,14:15:00,Afternoon,Monday Afternoon
2014-09-10 14:51:00,40.7566,-73.9742,Wednesday,14,14:51:00,Afternoon,Wednesday Afternoon
2014-07-21 20:57:00,40.6606,-73.9622,Monday,20,20:57:00,Evening,Monday Evening
2014-05-09 17:20:00,40.7505,-73.9741,Friday,17,17:20:00,Evening,Friday Evening
2014-09-21 05:05:00,40.7805,-73.9457,Sunday,5,05:05:00,Morning,Sunday Morning
2014-09-27 09:46:00,40.7833,-73.9786,Saturday,9,09:46:00,Morning,Saturday Morning
2014-05-24 22:39:00,40.7188,-73.9899,Saturday,22,22:39:00,Night,Saturday Night
2014-07-14 14:02:00,40.7685,-73.8625,Monday,14,14:02:00,Afternoon,Monday Afternoon
2014-06-28 22:50:00,40.7902,-73.9659,Saturday,22,22:50:00,Night,Saturday Night
2014-06-08 03:17:00,40.7089,-73.9594,Sunday,3,03:17:00,Night,Sunday Night
2014-09-13 13:06:00,40.7451,-73.9888,Saturday,13,13:06:00,Afternoon,Saturday Afternoon
2014-08-20 16:10:00,40.7549,-73.9754,Wednesday,16,16:10:00,Afternoon,Wednesday Afternoon
2014-04-03 20:52:00,40.7229,-74.0021,Thursday,20,20:52:00,Evening,Thursday Evening
2014-09-18 20:04:00,40.7491,-73.984,Thursday,20,20:04:00,Evening,Thursday Evening
2014-07-19 13:39:00,40.7159,-74.0117,Saturday,13,13:39:00,Afternoon,Saturday Afternoon
2014-06-27 20:34:00,40.7343,-73.9859,Friday,20,20:34:00,Evening,Friday Evening
2014-06-13 09:40:00,40.7661,-73.9676,Friday,9,09:40:00,Morning,Friday Morning
2014-08-25 20:38:00,40.757,-73.9822,Monday,20,20:38:00,Evening,Monday Evening
2014-09-18 23:05:00,40.7265,-74.0057,Thursday,23,23:05:00,Night,Thursday Night
2014-07-21 17:26:00,40.7454,-74.0059,Monday,17,17:26:00,Evening,Monday Evening
2014-04-10 19:14:00,40.7594,-73.974,Thursday,19,19:14:00,Evening,Thursday Evening
2014-06-18 15:18:00,40.7596,-73.9719,Wednesday,15,15:18:00,Afternoon,Wednesday Afternoon
2014-05-30 17:32:00,40.7083,-73.9487,Friday,17,17:32:00,Evening,Friday Evening
2014-09-07 22:50:00,40.7049,-73.9337,Sunday,22,22:50:00,Night,Sunday Night
2014-09-26 07:11:00,40.7335,-73.9798,Friday,7,07:11:00,Morning,Friday Morning
2014-08-08 17:06:00,40.752,-73.9821,Friday,17,17:06:00,Evening,Friday Evening
2014-04-16 17:36:00,40.7515,-74.0064,Wednesday,17,17:36:00,Evening,Wednesday Evening
2014-09-19 22:34:00,40.7396,-74.0021,Friday,22,22:34:00,Night,Friday Night
2014-04-14 09:19:00,40.719,-74.0071,Monday,9,09:19:00,Morning,Monday Morning
2014-07-18 22:46:00,40.7587,-73.9619,Friday,22,22:46:00,Night,Friday Night
2014-07-16 06:29:00,40.748,-74.005,Wednesday,6,06:29:00,Morning,Wednesday Morning
2014-08-16 18:22:00,40.7206,-74.0442,Saturday,18,18:22:00,Evening,Saturday Evening
2014-04-29 17:16:00,40.6883,-73.9324,Tuesday,17,17:16:00,Evening,Tuesday Evening
2014-08-25 17:32:00,40.6951,-74.1788,Monday,17,17:32:00,Evening,Monday Evening
2014-08-07 05:29:00,40.6976,-73.9926,Thursday,5,05:29:00,Morning,Thursday Morning
2014-09-04 21:29:00,40.7362,-73.9943,Thursday,21,21:29:00,Night,Thursday Night
2014-05-08 07:24:00,40.7564,-73.9925,Thursday,7,07:24:00,Morning,Thursday Morning
2014-07-07 11:36:00,40.7584,-73.975,Monday,11,11:36:00,Morning,Monday Morning
2014-08-30 21:11:00,40.72,-74.0074,Saturday,21,21:11:00,Night,Saturday Night
2014-07-15 17:55:00,40.7259,-74.0056,Tuesday,17,17:55:00,Evening,Tuesday Evening
2014-05-17 15:48:00,40.6947,-73.9938,Saturday,15,15:48:00,Afternoon,Saturday Afternoon
2014-07-29 22:23:00,40.7297,-73.9586,Tuesday,22,22:23:00,Night,Tuesday Night
2014-07-15 11:08:00,40.7305,-74.008,Tuesday,11,11:08:00,Morning,Tuesday Morning
2014-08-13 23:36:00,40.7361,-73.9873,Wednesday,23,23:36:00,Night,Wednesday Night
2014-07-14 21:45:00,40.6399,-73.9496,Monday,21,21:45:00,Night,Monday Night
2014-06-16 23:16:00,40.7871,-73.9792,Monday,23,23:16:00,Night,Monday Night
2014-09-05 11:46:00,40.7451,-73.9926,Friday,11,11:46:00,Morning,Friday Morning
2014-09-06 18:06:00,40.7126,-73.9944,Saturday,18,18:06:00,Evening,Saturday Evening
2014-07-27 14:13:00,40.5966,-73.9978,Sunday,14,14:13:00,Afternoon,Sunday Afternoon
2014-07-03 13:05:00,40.7565,-73.9923,Thursday,13,13:05:00,Afternoon,Thursday Afternoon
2014-04-24 07:40:00,40.7231,-74.0104,Thursday,7,07:40:00,Morning,Thursday Morning
2014-05-20 18:05:00,40.6927,-73.9909,Tuesday,18,18:05:00,Evening,Tuesday Evening
2014-04-18 22:25:00,40.7379,-74.0385,Friday,22,22:25:00,Night,Friday Night
2014-06-16 20:07:00,40.7659,-73.9809,Monday,20,20:07:00,Evening,Monday Evening
2014-09-10 21:49:00,40.7289,-74.0446,Wednesday,21,21:49:00,Night,Wednesday Night
2014-05-03 00:38:00,40.7514,-73.9941,Saturday,0,00:38:00,Night,Saturday Night
2014-08-31 15:54:00,40.7153,-74.0113,Sunday,15,15:54:00,Afternoon,Sunday Afternoon
2014-07-22 17:34:00,40.7629,-73.982,Tuesday,17,17:34:00,Evening,Tuesday Evening
2014-06-13 12:10:00,40.7774,-73.9751,Friday,12,12:10:00,Afternoon,Friday Afternoon
2014-07-07 21:11:00,40.7614,-73.979,Monday,21,21:11:00,Night,Monday Night
2014-09-18 07:25:00,40.7782,-73.9607,Thursday,7,07:25:00,Morning,Thursday Morning
2014-04-28 11:02:00,40.7219,-73.9855,Monday,11,11:02:00,Morning,Monday Morning
2014-08-05 07:39:00,40.7325,-73.9969,Tuesday,7,07:39:00,Morning,Tuesday Morning
2014-08-13 16:00:00,40.6937,-73.9834,Wednesday,16,16:00:00,Afternoon,Wednesday Afternoon
2014-08-31 14:54:00,40.6467,-73.7893,Sunday,14,14:54:00,Afternoon,Sunday Afternoon
2014-09-04 23:56:00,40.7353,-74.01,Thursday,23,23:56:00,Night,Thursday Night
2014-06-14 20:44:00,40.7641,-73.9689,Saturday,20,20:44:00,Evening,Saturday Evening
2014-09-10 22:14:00,40.7388,-73.9871,Wednesday,22,22:14:00,Night,Wednesday Night
2014-08-20 21:30:00,40.779,-73.9852,Wednesday,21,21:30:00,Night,Wednesday Night
2014-05-27 09:05:00,40.7206,-73.9567,Tuesday,9,09:05:00,Morning,Tuesday Morning
2014-06-07 19:28:00,40.7008,-73.9191,Saturday,19,19:28:00,Evening,Saturday Evening
2014-05-06 15:36:00,40.7569,-73.9821,Tuesday,15,15:36:00,Afternoon,Tuesday Afternoon
2014-05-02 18:51:00,40.752,-73.9736,Friday,18,18:51:00,Evening,Friday Evening
2014-06-22 14:25:00,40.7771,-73.9638,Sunday,14,14:25:00,Afternoon,Sunday Afternoon
2014-05-13 23:14:00,40.6484,-73.7832,Tuesday,23,23:14:00,Night,Tuesday Night
2014-07-03 15:51:00,40.7632,-73.9721,Thursday,15,15:51:00,Afternoon,Thursday Afternoon
2014-09-03 16:13:00,40.7263,-73.9954,Wednesday,16,16:13:00,Afternoon,Wednesday Afternoon
2014-09-08 09:55:00,40.7354,-73.9794,Monday,9,09:55:00,Morning,Monday Morning
2014-06-26 19:55:00,40.7467,-73.9818,Thursday,19,19:55:00,Evening,Thursday Evening
2014-09-05 16:45:00,40.7447,-73.8437,Friday,16,16:45:00,Afternoon,Friday Afternoon
2014-04-19 05:08:00,40.711,-73.9617,Saturday,5,05:08:00,Morning,Saturday Morning
2014-06-05 20:55:00,40.7848,-73.9771,Thursday,20,20:55:00,Evening,Thursday Evening
2014-06-05 07:08:00,40.7484,-73.9767,Thursday,7,07:08:00,Morning,Thursday Morning
2014-06-19 21:34:00,40.7633,-73.993,Thursday,21,21:34:00,Night,Thursday Night
2014-05-11 10:27:00,40.7428,-73.991,Sunday,10,10:27:00,Morning,Sunday Morning
2014-08-03 05:39:00,40.7705,-73.8761,Sunday,5,05:39:00,Morning,Sunday Morning
2014-05-22 21:52:00,40.6789,-73.9868,Thursday,21,21:52:00,Night,Thursday Night
2014-06-16 14:09:00,40.7149,-73.9988,Monday,14,14:09:00,Afternoon,Monday Afternoon
2014-09-26 18:42:00,40.7503,-73.9909,Friday,18,18:42:00,Evening,Friday Evening
2014-07-21 08:52:00,40.736,-73.9956,Monday,8,08:52:00,Morning,Monday Morning
2014-04-25 22:12:00,40.7304,-74.0019,Friday,22,22:12:00,Night,Friday Night
2014-09-12 06:13:00,40.7831,-73.971,Friday,6,06:13:00,Morning,Friday Morning
2014-05-21 06:25:00,40.7714,-73.9565,Wednesday,6,06:25:00,Morning,Wednesday Morning
2014-06-03 06:57:00,40.6451,-73.7981,Tuesday,6,06:57:00,Morning,Tuesday Morning
2014-09-15 09:24:00,40.7709,-73.8659,Monday,9,09:24:00,Morning,Monday Morning
2014-07-17 15:39:00,40.7405,-74.0057,Thursday,15,15:39:00,Afternoon,Thursday Afternoon
2014-07-08 19:31:00,40.7551,-73.9839,Tuesday,19,19:31:00,Evening,Tuesday Evening
2014-04-23 19:32:00,40.7617,-73.9865,Wednesday,19,19:32:00,Evening,Wednesday Evening
2014-04-08 10:50:00,40.7165,-74.0165,Tuesday,10,10:50:00,Morning,Tuesday Morning
2014-08-28 07:34:00,40.7326,-74.0089,Thursday,7,07:34:00,Morning,Thursday Morning
2014-07-01 13:55:00,40.7344,-73.9956,Tuesday,13,13:55:00,Afternoon,Tuesday Afternoon
2014-08-17 18:40:00,40.7783,-73.9854,Sunday,18,18:40:00,Evening,Sunday Evening
2014-09-07 17:08:00,40.7232,-73.994,Sunday,17,17:08:00,Evening,Sunday Evening
2014-07-12 01:19:00,40.7499,-74.0025,Saturday,1,01:19:00,Night,Saturday Night
2014-05-28 17:17:00,40.7549,-73.9733,Wednesday,17,17:17:00,Evening,Wednesday Evening
2014-08-29 10:53:00,40.7139,-74.0055,Friday,10,10:53:00,Morning,Friday Morning
2014-08-30 13:14:00,40.687,-73.924,Saturday,13,13:14:00,Afternoon,Saturday Afternoon
2014-06-07 17:51:00,40.7158,-73.9402,Saturday,17,17:51:00,Evening,Saturday Evening
2014-08-12 11:35:00,40.7868,-73.9433,Tuesday,11,11:35:00,Morning,Tuesday Morning
2014-09-22 08:57:00,40.7741,-73.8728,Monday,8,08:57:00,Morning,Monday Morning
2014-06-19 16:47:00,40.7589,-73.9726,Thursday,16,16:47:00,Afternoon,Thursday Afternoon
2014-07-09 12:21:00,40.6662,-73.8073,Wednesday,12,12:21:00,Afternoon,Wednesday Afternoon
2014-06-11 15:51:00,40.7545,-73.9917,Wednesday,15,15:51:00,Afternoon,Wednesday Afternoon
2014-06-07 18:37:00,40.6917,-73.9845,Saturday,18,18:37:00,Evening,Saturday Evening
2014-08-13 20:56:00,40.7005,-73.8079,Wednesday,20,20:56:00,Evening,Wednesday Evening
2014-05-11 12:43:00,40.6742,-73.9567,Sunday,12,12:43:00,Afternoon,Sunday Afternoon
2014-05-22 15:38:00,40.7524,-73.9732,Thursday,15,15:38:00,Afternoon,Thursday Afternoon
2014-04-26 01:31:00,40.7286,-74.0049,Saturday,1,01:31:00,Night,Saturday Night
2014-07-25 14:01:00,40.7638,-73.9745,Friday,14,14:01:00,Afternoon,Friday Afternoon
2014-07-22 18:30:00,40.6875,-73.9822,Tuesday,18,18:30:00,Evening,Tuesday Evening
2014-06-17 12:09:00,40.7182,-73.9552,Tuesday,12,12:09:00,Afternoon,Tuesday Afternoon
2014-09-19 05:55:00,40.7262,-73.9407,Friday,5,05:55:00,Morning,Friday Morning
2014-05-14 18:31:00,40.7228,-73.998,Wednesday,18,18:31:00,Evening,Wednesday Evening
2014-07-09 15:17:00,40.7515,-74.0065,Wednesday,15,15:17:00,Afternoon,Wednesday Afternoon
2014-05-05 15:04:00,40.7497,-73.9837,Monday,15,15:04:00,Afternoon,Monday Afternoon
2014-05-28 15:22:00,40.7355,-74.0086,Wednesday,15,15:22:00,Afternoon,Wednesday Afternoon
2014-09-15 13:01:00,40.7676,-73.5277,Monday,13,13:01:00,Afternoon,Monday Afternoon
2014-05-18 06:06:00,40.7716,-73.9828,Sunday,6,06:06:00,Morning,Sunday Morning
2014-05-22 17:35:00,40.7295,-74.0018,Thursday,17,17:35:00,Evening,Thursday Evening
2014-09-04 17:30:00,40.7627,-73.9343,Thursday,17,17:30:00,Evening,Thursday Evening
2014-09-29 07:04:00,40.8352,-73.9435,Monday,7,07:04:00,Morning,Monday Morning
2014-09-18 08:44:00,40.7201,-73.9555,Thursday,8,08:44:00,Morning,Thursday Morning
2014-04-27 10:15:00,40.7083,-74.0166,Sunday,10,10:15:00,Morning,Sunday Morning
2014-05-05 07:27:00,40.733,-73.9876,Monday,7,07:27:00,Morning,Monday Morning
2014-09-11 02:31:00,40.7565,-73.9695,Thursday,2,02:31:00,Night,Thursday Night
2014-06-18 13:15:00,40.7406,-74.0019,Wednesday,13,13:15:00,Afternoon,Wednesday Afternoon
2014-05-24 10:53:00,40.8069,-73.9435,Saturday,10,10:53:00,Morning,Saturday Morning
2014-06-25 18:34:00,40.7427,-73.9846,Wednesday,18,18:34:00,Evening,Wednesday Evening
2014-05-05 14:45:00,40.7155,-74.009,Monday,14,14:45:00,Afternoon,Monday Afternoon
2014-05-16 07:28:00,40.744,-73.9915,Friday,7,07:28:00,Morning,Friday Morning
2014-07-16 16:23:00,40.7277,-73.9912,Wednesday,16,16:23:00,Afternoon,Wednesday Afternoon
2014-05-09 21:04:00,40.7509,-73.9907,Friday,21,21:04:00,Night,Friday Night
2014-06-14 07:41:00,40.7298,-73.9988,Saturday,7,07:41:00,Morning,Saturday Morning
2014-07-17 18:20:00,40.7211,-74.0026,Thursday,18,18:20:00,Evening,Thursday Evening
2014-08-03 17:37:00,40.7508,-73.9946,Sunday,17,17:37:00,Evening,Sunday Evening
2014-05-01 23:58:00,40.7381,-74.0,Thursday,23,23:58:00,Night,Thursday Night
2014-09-20 02:26:00,40.7641,-73.9983,Saturday,2,02:26:00,Night,Saturday Night
2014-09-22 21:51:00,40.6769,-73.9795,Monday,21,21:51:00,Night,Monday Night
2014-09-08 12:07:00,40.7375,-74.009,Monday,12,12:07:00,Afternoon,Monday Afternoon
2014-07-01 19:44:00,40.7567,-73.9695,Tuesday,19,19:44:00,Evening,Tuesday Evening
2014-08-07 13:49:00,40.7735,-73.9458,Thursday,13,13:49:00,Afternoon,Thursday Afternoon
2014-06-20 22:55:00,40.707,-74.0051,Friday,22,22:55:00,Night,Friday Night
2014-09-06 17:38:00,40.6908,-73.9597,Saturday,17,17:38:00,Evening,Saturday Evening
2014-09-12 20:09:00,40.7447,-74.0052,Friday,20,20:09:00,Evening,Friday Evening
2014-09-30 10:42:00,40.7777,-73.9795,Tuesday,10,10:42:00,Morning,Tuesday Morning
2014-04-12 22:22:00,40.7689,-73.9858,Saturday,22,22:22:00,Night,Saturday Night
2014-05-18 12:10:00,40.7204,-74.0101,Sunday,12,12:10:00,Afternoon,Sunday Afternoon
2014-07-15 18:47:00,40.7239,-74.0035,Tuesday,18,18:47:00,Evening,Tuesday Evening
2014-06-04 07:05:00,40.7437,-73.9986,Wednesday,7,07:05:00,Morning,Wednesday Morning
2014-05-16 03:28:00,40.719,-73.9434,Friday,3,03:28:00,Night,Friday Night
2014-07-18 20:44:00,40.7632,-73.977,Friday,20,20:44:00,Evening,Friday Evening
2014-09-08 18:22:00,40.7453,-73.9888,Monday,18,18:22:00,Evening,Monday Evening
2014-06-14 13:06:00,40.7725,-73.9668,Saturday,13,13:06:00,Afternoon,Saturday Afternoon
2014-04-17 17:06:00,40.7618,-73.9747,Thursday,17,17:06:00,Evening,Thursday Evening
2014-06-13 15:10:00,40.7186,-73.9834,Friday,15,15:10:00,Afternoon,Friday Afternoon
2014-09-12 17:44:00,40.7188,-73.989,Friday,17,17:44:00,Evening,Friday Evening
2014-09-19 07:49:00,40.7532,-73.9671,Friday,7,07:49:00,Morning,Friday Morning
2014-07-02 16:49:00,40.7989,-73.9519,Wednesday,16,16:49:00,Afternoon,Wednesday Afternoon
2014-09-04 23:28:00,40.7554,-73.9792,Thursday,23,23:28:00,Night,Thursday Night
2014-09-11 17:08:00,40.7585,-73.9772,Thursday,17,17:08:00,Evening,Thursday Evening
2014-09-09 17:14:00,40.7533,-73.9796,Tuesday,17,17:14:00,Evening,Tuesday Evening
2014-07-03 14:30:00,40.7182,-74.0007,Thursday,14,14:30:00,Afternoon,Thursday Afternoon
2014-04-18 14:37:00,40.7403,-73.9887,Friday,14,14:37:00,Afternoon,Friday Afternoon
2014-06-17 15:43:00,40.7506,-73.9873,Tuesday,15,15:43:00,Afternoon,Tuesday Afternoon
2014-06-24 06:15:00,40.7197,-73.9829,Tuesday,6,06:15:00,Morning,Tuesday Morning
2014-07-03 18:48:00,40.6486,-73.7828,Thursday,18,18:48:00,Evening,Thursday Evening
2014-09-30 16:19:00,40.7558,-73.9792,Tuesday,16,16:19:00,Afternoon,Tuesday Afternoon
2014-09-23 17:27:00,40.7276,-73.9889,Tuesday,17,17:27:00,Evening,Tuesday Evening
2014-07-24 21:58:00,40.7457,-74.0052,Thursday,21,21:58:00,Night,Thursday Night
2014-07-15 12:47:00,40.7167,-73.9648,Tuesday,12,12:47:00,Afternoon,Tuesday Afternoon
2014-04-25 22:12:00,40.7304,-73.9951,Friday,22,22:12:00,Night,Friday Night
2014-08-19 07:22:00,40.7325,-73.983,Tuesday,7,07:22:00,Morning,Tuesday Morning
2014-04-28 06:51:00,40.7726,-73.9473,Monday,6,06:51:00,Morning,Monday Morning
2014-04-05 18:21:00,40.6921,-73.9638,Saturday,18,18:21:00,Evening,Saturday Evening
2014-08-03 16:22:00,40.7216,-73.9976,Sunday,16,16:22:00,Afternoon,Sunday Afternoon
2014-09-20 21:29:00,40.669,-73.9857,Saturday,21,21:29:00,Night,Saturday Night
2014-09-06 12:59:00,40.7423,-73.9932,Saturday,12,12:59:00,Afternoon,Saturday Afternoon
2014-04-24 18:06:00,40.7554,-73.9795,Thursday,18,18:06:00,Evening,Thursday Evening
2014-09-11 01:48:00,40.7151,-73.9517,Thursday,1,01:48:00,Night,Thursday Night
2014-06-03 05:38:00,40.7756,-73.9862,Tuesday,5,05:38:00,Morning,Tuesday Morning
2014-08-22 15:12:00,40.711,-73.9502,Friday,15,15:12:00,Afternoon,Friday Afternoon
2014-04-28 21:56:00,40.7585,-73.9865,Monday,21,21:56:00,Night,Monday Night
2014-07-18 10:25:00,40.7516,-74.0054,Friday,10,10:25:00,Morning,Friday Morning
2014-09-25 18:23:00,40.76,-73.9144,Thursday,18,18:23:00,Evening,Thursday Evening
2014-09-17 08:59:00,40.726,-73.9918,Wednesday,8,08:59:00,Morning,Wednesday Morning
2014-08-27 14:46:00,40.752,-73.982,Wednesday,14,14:46:00,Afternoon,Wednesday Afternoon
2014-08-01 12:21:00,40.7131,-73.9974,Friday,12,12:21:00,Afternoon,Friday Afternoon
2014-05-13 07:17:00,40.7151,-73.9088,Tuesday,7,07:17:00,Morning,Tuesday Morning
2014-04-06 15:34:00,40.7447,-73.9758,Sunday,15,15:34:00,Afternoon,Sunday Afternoon
2014-05-12 17:33:00,40.7665,-73.9885,Monday,17,17:33:00,Evening,Monday Evening
2014-07-01 14:27:00,40.7396,-73.998,Tuesday,14,14:27:00,Afternoon,Tuesday Afternoon
2014-08-04 05:47:00,40.716,-74.0153,Monday,5,05:47:00,Morning,Monday Morning
2014-08-10 23:28:00,40.679,-74.0111,Sunday,23,23:28:00,Night,Sunday Night
2014-09-18 17:05:00,40.7535,-73.9722,Thursday,17,17:05:00,Evening,Thursday Evening
2014-08-13 07:55:00,40.7358,-73.9948,Wednesday,7,07:55:00,Morning,Wednesday Morning
2014-08-22 23:06:00,40.753,-73.9745,Friday,23,23:06:00,Night,Friday Night
2014-04-17 14:53:00,40.6972,-73.9863,Thursday,14,14:53:00,Afternoon,Thursday Afternoon
2014-04-14 09:50:00,40.7707,-73.8656,Monday,9,09:50:00,Morning,Monday Morning
2014-04-02 18:12:00,40.7249,-74.0024,Wednesday,18,18:12:00,Evening,Wednesday Evening
2014-06-12 11:19:00,40.8817,-73.8793,Thursday,11,11:19:00,Morning,Thursday Morning
2014-06-20 14:07:00,40.7769,-73.9457,Friday,14,14:07:00,Afternoon,Friday Afternoon
2014-09-16 09:52:00,40.7512,-73.9825,Tuesday,9,09:52:00,Morning,Tuesday Morning
2014-05-23 19:19:00,40.7176,-74.0143,Friday,19,19:19:00,Evening,Friday Evening
2014-08-24 10:55:00,40.721,-73.994,Sunday,10,10:55:00,Morning,Sunday Morning
2014-08-29 01:15:00,40.7121,-73.9515,Friday,1,01:15:00,Night,Friday Night
2014-07-27 03:37:00,40.7595,-73.9866,Sunday,3,03:37:00,Night,Sunday Night
2014-07-22 15:00:00,40.7577,-73.9822,Tuesday,15,15:00:00,Afternoon,Tuesday Afternoon
2014-07-29 08:01:00,40.6932,-73.9091,Tuesday,8,08:01:00,Morning,Tuesday Morning
2014-08-10 10:52:00,40.7895,-73.9677,Sunday,10,10:52:00,Morning,Sunday Morning
2014-09-21 12:05:00,40.7639,-73.9588,Sunday,12,12:05:00,Afternoon,Sunday Afternoon
2014-08-18 08:14:00,40.7387,-73.9846,Monday,8,08:14:00,Morning,Monday Morning
2014-08-03 01:10:00,40.7198,-73.9952,Sunday,1,01:10:00,Night,Sunday Night
2014-04-14 08:01:00,40.7058,-73.9435,Monday,8,08:01:00,Morning,Monday Morning
2014-09-12 20:21:00,40.7567,-73.9889,Friday,20,20:21:00,Evening,Friday Evening
2014-05-30 14:52:00,40.7333,-73.9988,Friday,14,14:52:00,Afternoon,Friday Afternoon
